"datetime","Bearing1"
2/18/2004 3:52,0.101787636
2/18/2004 4:02,0.100047854
2/18/2004 4:12,0.104878314
2/18/2004 4:22,0.102000195
2/18/2004 4:32,0.10476117
2/18/2004 4:42,0.107024659
2/18/2004 4:52,0.104505054
2/18/2004 5:02,0.108300112
2/18/2004 5:12,0.10716119
2/18/2004 5:22,0.109988427
2/18/2004 5:32,0.10994111
2/18/2004 5:42,0.11441628
2/18/2004 5:52,0.111668831
2/18/2004 6:02,0.114848479
2/18/2004 6:12,0.116939401
2/18/2004 6:22,0.116761463
2/18/2004 6:32,0.116307144
2/18/2004 6:42,0.1167933
2/18/2004 6:52,0.118256897
2/18/2004 7:02,0.117904927
2/18/2004 7:12,0.118565164
2/18/2004 7:22,0.119006201
2/18/2004 7:32,0.118338249
2/18/2004 7:42,0.116808487
2/18/2004 7:52,0.121973973
2/18/2004 8:02,0.124007618
2/18/2004 8:12,0.123534889
2/18/2004 8:22,0.123793398
2/18/2004 8:32,0.12061585
2/18/2004 8:42,0.117394453
2/18/2004 8:52,0.115647981
2/18/2004 9:02,0.117355926
2/18/2004 9:12,0.118124518
2/18/2004 9:22,0.122177597
2/18/2004 9:32,0.117301626
2/18/2004 9:42,0.115616388
2/18/2004 9:52,0.117799551
2/18/2004 10:02,0.115368914
2/18/2004 10:12,0.120122858
2/18/2004 10:22,0.118867718
2/18/2004 10:32,0.11673568
2/18/2004 10:42,0.116298159
2/18/2004 10:52,0.111427951
2/18/2004 11:02,0.11010523
2/18/2004 11:12,0.109205723
2/18/2004 11:22,0.108981298
2/18/2004 11:32,0.109601348
2/18/2004 11:42,0.108696567
2/18/2004 11:52,0.118751306
2/18/2004 12:02,0.121937936
2/18/2004 12:12,0.11608809
2/18/2004 12:22,0.114811417
2/18/2004 12:32,0.115963621
2/18/2004 12:42,0.112430734
2/18/2004 12:52,0.109865716
2/18/2004 13:02,0.111517994
2/18/2004 13:12,0.113187997
2/18/2004 13:22,0.110351287
2/18/2004 13:32,0.108665462
2/18/2004 13:42,0.110589824
2/18/2004 13:52,0.112854583
2/18/2004 14:02,0.113290493
2/18/2004 14:12,0.112405293
2/18/2004 14:22,0.111487817
2/18/2004 14:32,0.112502222
2/18/2004 14:42,0.116935202
2/18/2004 14:52,0.112345329
2/18/2004 15:02,0.105559793
2/18/2004 15:12,0.101247961
2/18/2004 15:22,0.098987255
2/18/2004 15:32,0.095559451
2/18/2004 15:42,0.094821427
2/18/2004 15:52,0.093979345
2/18/2004 16:02,0.092086967
2/18/2004 16:12,0.093622198
2/18/2004 16:22,0.093140632
2/18/2004 16:32,0.093391865
2/18/2004 16:42,0.097413546
2/18/2004 16:52,0.099353142
2/18/2004 17:02,0.10904595
2/18/2004 17:12,0.115108501
2/18/2004 17:22,0.122505103
2/18/2004 17:32,0.129758973
2/18/2004 17:42,0.133617169
2/18/2004 17:52,0.13430231
2/18/2004 18:02,0.134588066
2/18/2004 18:12,0.129727086
2/18/2004 18:22,0.124107378
2/18/2004 18:32,0.12941794
2/18/2004 18:42,0.13104175
2/18/2004 18:52,0.130305777
2/18/2004 19:02,0.140656917
2/18/2004 19:12,0.132394013
2/18/2004 19:22,0.127039748
2/18/2004 19:32,0.13002881
2/18/2004 19:42,0.125176473
2/18/2004 19:52,0.129894819
2/18/2004 20:02,0.126216173
2/18/2004 20:12,0.135440695
2/18/2004 20:22,0.133542116
2/18/2004 20:32,0.12993945
2/18/2004 20:42,0.129249573
2/18/2004 20:52,0.122241613
2/18/2004 21:02,0.116118805
2/18/2004 21:12,0.122882465
2/18/2004 21:22,0.132515943
2/18/2004 21:32,0.130166268
2/18/2004 21:42,0.138489184
2/18/2004 21:52,0.145769081
2/18/2004 22:02,0.151883442
2/18/2004 22:12,0.165063187
2/18/2004 22:22,0.18908643
2/18/2004 22:32,0.149938132
2/18/2004 22:42,0.148285268
2/18/2004 22:52,0.148383515
2/18/2004 23:02,0.129034523
2/18/2004 23:12,0.1258831
2/18/2004 23:22,0.131924264
2/18/2004 23:32,0.129672396
2/18/2004 23:42,0.151879682
2/18/2004 23:52,0.145859222
2/19/2004 0:02,0.160894819
2/19/2004 0:12,0.142882465
2/19/2004 0:22,0.129449045
2/19/2004 0:32,0.12356951
2/19/2004 0:42,0.124539528
2/19/2004 0:52,0.139823722
2/19/2004 1:02,0.160900142
2/19/2004 1:12,0.177413448
2/19/2004 1:22,0.153324381
2/19/2004 1:32,0.179449729
2/19/2004 1:42,0.155624103
2/19/2004 1:52,0.171799697
2/19/2004 2:02,0.162950144
2/19/2004 2:12,0.197247375
2/19/2004 2:22,0.155043703
2/19/2004 2:32,0.172428927
2/19/2004 2:42,0.204114263
2/19/2004 2:52,0.183007715
2/19/2004 3:02,0.182316178
2/19/2004 3:12,0.194765614
2/19/2004 3:22,0.230143611
2/19/2004 3:32,0.228028956
2/19/2004 3:42,0.280399092
2/19/2004 3:52,0.253955515
2/19/2004 4:02,0.255119537
2/19/2004 4:12,0.269338591
2/19/2004 4:22,0.294230626
2/19/2004 4:32,0.299841936
2/19/2004 4:42,0.248544509
2/19/2004 4:52,0.329182187
2/19/2004 5:02,0.416708531
2/19/2004 5:12,0.351951609
2/19/2004 5:22,0.33826471
2/19/2004 5:32,0.301343864
2/19/2004 5:42,0.453335466
2/19/2004 5:52,0.337582548
2/19/2004 6:02,0.351111382
2/19/2004 6:12,0.001856829
2/19/2004 6:22,0.001168368
